system:index,LAI,date,.geo
2019_02_18,0.3857480131962298,2019-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_02_22,0.8080828335619675,2019-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_02_26,0.8069169680410913,2019-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_02,0.6784414785674612,2019-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_06,0.825286683596544,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_10,0.7322912297209958,2019-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_14,0.7151729738002618,2019-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_18,0.7799729613295963,2019-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_22,0.6912284455882145,2019-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_26,0.6619160043987404,2019-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_03_30,0.6016556225696328,2019-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_03,0.5554971544208483,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_07,0.4494525661228646,2019-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_11,0.43883776230910876,2019-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_15,0.45877991542621,2019-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_19,0.4854161234369142,2019-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_23,0.36492795356376667,2019-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_04_27,0.38622274876142726,2019-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_01,0.38376701962428317,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_05,0.4125466232838589,2019-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_09,0.3253539968483143,2019-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_13,0.36480480574103336,2019-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_17,0.47640224131871073,2019-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_21,0.43835168977518196,2019-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_25,0.463959209586538,2019-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_05_29,0.41143489178862486,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_02,0.35490267212351867,2019-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_06,0.4136749350958456,2019-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_10,0.3484549128753893,2019-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_14,0.35661639665785516,2019-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_18,0.44654151597945024,2019-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_22,0.49344666523064473,2019-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_26,0.3872184180393759,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_06_30,0.3963975364766888,2019-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_04,0.34808986248256485,2019-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_08,0.2753549888330913,2019-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_12,0.293750212568159,2019-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_16,0.4066043511285936,2019-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_20,0.7435640028569123,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_24,0.34664992574285725,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_07_28,0.5401369789245738,2019-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_01,0.6595060482728093,2019-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_05,1.118299001213045,2019-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_09,0.7974612275669675,2019-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_13,0.7189620721711403,2019-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_17,1.0131086535082152,2019-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_21,1.0049762207081006,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_25,1.1417634087997424,2019-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_08_29,1.044022441529576,2019-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_02,0.8669565624043399,2019-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_06,0.9712114684775529,2019-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_10,1.2015395603523435,2019-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_14,1.017283492239838,2019-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_18,1.0651415137120528,2019-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_22,0.739478301041864,2019-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_26,0.5780401498747189,2019-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_09_30,0.7585241250694349,2019-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_04,0.9267227941093023,2019-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_08,0.7656865384833363,2019-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_12,0.6921040847098289,2019-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_16,0.6388075776298932,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_20,0.5846745439704317,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_24,0.5316971725599978,2019-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_10_28,0.3268471462079769,2019-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_01,0.3974289243181408,2019-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_05,0.48018705170479287,2019-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_09,0.45920060395915757,2019-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_13,0.43302299690654783,2019-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_17,0.3877746427802471,2019-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_21,0.1631263385117484,2019-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_25,0.27983450612457644,2019-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_11_29,0.3997426374771913,2019-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_03,0.32422927152767805,2019-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_07,0.3340058608806015,2019-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_11,0.15583041422935792,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_15,0.2562444735410201,2019-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_19,0.23509740738221424,2019-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_23,0.2573952523466203,2019-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_27,0.26617651226590844,2019-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_12_31,0.3818807248446857,2019-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_01,0.38169906021855765,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_05,0.3551058812859925,2020-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_09,0.45395137165583505,2020-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_13,0.4139155646961454,2020-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_17,0.440252943309417,2020-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_21,0.5788081721453467,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_25,0.5817655040736035,2020-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_01_29,0.6776020951603828,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_02,0.7068813667833742,2020-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_06,0.7096513070673356,2020-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_10,0.7068745679935617,2020-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_14,0.7847041618012174,2020-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_18,0.7270495822326997,2020-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_22,0.8271166120602788,2020-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_02_26,0.5841829446642518,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_01,0.801582499121387,2020-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_05,0.7282549854319893,2020-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_09,0.9134822066275895,2020-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_13,0.7732994546918035,2020-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_17,0.8705527905948437,2020-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_21,0.80769950230707,2020-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_25,0.8347628306143429,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_03_29,0.806656217760488,2020-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_02,0.6621948938292851,2020-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_06,0.6232776310270148,2020-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_10,0.5597462502975947,2020-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_14,0.4804396193045877,2020-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_18,0.48093008491389017,2020-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_22,0.5154544140487705,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_26,0.5422450882583026,2020-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_04_30,0.5048201956760783,2020-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_04,0.5062472366138735,2020-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_08,0.4716217250331584,2020-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_12,0.46251813914995327,2020-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_16,0.4681074064416628,2020-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_20,0.4216317865928945,2020-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_24,0.4265139104606141,2020-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_28,0.44213554479802786,2020-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_01,0.5261383733717206,2020-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_05,0.6673184951307674,2020-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_09,0.6985859965762313,2020-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_13,0.7271397111340321,2020-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_17,0.6731047422540092,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_21,0.7382478147992725,2020-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_25,0.7004201764032281,2020-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_29,0.5853312378836119,2020-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_03,0.669432272948852,2020-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_07,0.7036857902433975,2020-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_11,0.9098266010633929,2020-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_15,0.5692197047853332,2020-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_19,0.39895458977178494,2020-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_23,0.9889589261623116,2020-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_27,1.1037681249787379,2020-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_31,0.9496632920289659,2020-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_04,0.9013034679787246,2020-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_08,0.6798778725044486,2020-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_12,0.507934035847495,2020-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_16,0.8448310508236198,2020-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_20,0.9347946756647854,2020-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_24,0.8711087812837337,2020-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_28,0.9085579427592668,2020-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_01,1.0666248143571266,2020-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_05,1.150543607650177,2020-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_09,1.239516421599182,2020-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_13,1.147588910177189,2020-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_17,1.1245789733240992,2020-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_21,1.0881008593422168,2020-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_25,0.8899424081988885,2020-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_29,0.8907531431745678,2020-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_03,0.7877261725259862,2020-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_07,0.6937276803428276,2020-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_11,0.5431480946391526,2020-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_15,0.5781918901768828,2020-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_19,0.5897472833169044,2020-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_23,0.510435575800842,2020-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_27,0.4913821248809687,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_31,0.48680522491270917,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_04,0.4098764907268836,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_08,0.3116046843661805,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_12,0.3232828806472403,2020-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_16,0.4529714960736989,2020-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_20,0.4157178105630517,2020-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_24,0.33599534282897414,2020-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_28,0.38226379871049276,2020-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_02,0.32692292431868314,2020-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_06,0.36197427787602343,2020-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_10,0.3429556069468948,2020-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_14,0.37554428535799644,2020-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_18,0.3600388835985963,2020-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_22,0.3741649378769298,2020-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_26,0.3399669262685296,2020-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_30,0.21977338684079512,2020-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_01,0.23964624994332362,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_05,0.27572864236158917,2021-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_09,0.4869301764285866,2021-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_13,0.4405461411202068,2021-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_17,0.49350956363099996,2021-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_21,0.5231571030356506,2021-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_25,0.5883987150287221,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_29,0.4894145675403038,2021-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_02,0.5709330489172871,2021-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_06,0.7060363338659059,2021-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_10,0.6020513931853413,2021-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_14,0.5996905007539018,2021-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_18,0.649819033636781,2021-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_22,0.6731605768249679,2021-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_26,0.7172504733184428,2021-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_02,0.6838599827678088,2021-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_06,0.6388512249594693,2021-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_10,0.5942416701622308,2021-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_14,0.6464024964005074,2021-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_18,0.48601258970376343,2021-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_22,0.48635680841656237,2021-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_26,0.5310253154511531,2021-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_30,0.4844618340947945,2021-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_03,0.4145698470642854,2021-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_07,0.4177405137914148,2021-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_11,0.3865539299601977,2021-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_15,0.40360175496275186,2021-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_19,0.3987372033965475,2021-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_23,0.41177967734986254,2021-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_27,0.34522529391090506,2021-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_01,0.3630105887287786,2021-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_05,0.35771565748749157,2021-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_09,0.39220299976191686,2021-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_13,0.4192816329769695,2021-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_17,0.2225296745156323,2021-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_21,0.5231343600847975,2021-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_25,0.5992065539016138,2021-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_29,0.5628042558980554,2021-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_02,0.7184480823517342,2021-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_06,0.6650143979502711,2021-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_10,0.6127864001723179,2021-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_14,0.7149827961499575,2021-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_18,0.7507420046027994,2021-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_22,0.6369991894067357,2021-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_26,0.7148270545421501,2021-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_30,0.563694491366894,2021-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_04,0.6583190676476858,2021-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_08,0.4450896754225791,2021-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_12,0.3603948666205619,2021-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_16,0.6408089777455293,2021-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_20,0.32050815128051424,2021-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_24,0.5979584953575078,2021-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_28,0.5370733048397479,2021-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_01,0.48022138265670633,2021-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_05,0.7775226172525883,2021-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_09,0.9069100241477297,2021-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_13,1.0816876778486868,2021-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_17,0.8872250785084974,2021-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_21,0.7178536000544135,2021-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_25,0.8770899701837671,2021-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_29,0.7812608409763295,2021-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_02,1.0089066060516654,2021-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_06,1.16180164272676,2021-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_10,0.45820286371830304,2021-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_14,0.8803762739918543,2021-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_18,1.0389321425737117,2021-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_22,1.287120353259942,2021-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_26,1.1352075232124328,2021-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_30,1.2691987313931885,2021-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_04,1.096667356332254,2021-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_08,1.0102028467128399,2021-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_12,0.8928102361490506,2021-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_16,0.791823494733971,2021-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_20,0.8976868332445204,2021-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_24,0.8791317582504671,2021-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_28,0.7791527858041233,2021-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_01,0.6775879310149473,2021-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_05,0.6147443088463596,2021-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_09,0.5640515404924585,2021-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_13,0.5119638870947593,2021-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_17,0.5413144043693499,2021-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_21,0.5514118820183299,2021-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_25,0.4820247079353169,2021-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_11_29,0.3299842211419729,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_03,0.4714273568221947,2021-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_07,0.5313615211082335,2021-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_11,0.5361873951389756,2021-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_15,0.44404913730557816,2021-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_19,0.45418976443113973,2021-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_23,0.4160571974334555,2021-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_27,0.48350011903141726,2021-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_12_31,0.5664025302679797,2021-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_01,0.5683379245454027,2022-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_05,0.48310476465786956,2022-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_09,0.5183251464572578,2022-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_13,0.4692953904204962,2022-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_17,0.44675442771186746,2022-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_21,0.42100967694416946,2022-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_25,0.6447622406544842,2022-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_29,0.6942568639448728,2022-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_02,0.48697833452311723,2022-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_06,0.646766042311125,2022-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_10,0.7756083500470197,2022-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_14,0.7323474894282753,2022-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_18,0.7796482988878418,2022-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_22,0.6670216082623808,2022-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_26,0.8615007879193206,2022-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_02,0.8543002539480966,2022-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
